conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.99e+18,Wed Nov 19 05:19:13 +0000 2025,1,Menteri Keuangan Purbaya Yudhi Sadewa menyoroti soal salah satu orang yang tampil di TV dan mendukung soal peredaran baju bekas impor. Ia meminta pihak Bea Cukai untuk mendatangi orang tersebut agar jera. Karena itu jelas barang ilegal. Kalau ilegal kan sudah jelas melanggar https://t.co/roZ1ipUDuk,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1991012002060476417/pu/img/cG6luMn79k68XzcB.jpg,,in,,0,0,0,https://x.com/undefined/status/1991013370078941543,1.34e+18,
1.99e+18,Wed Nov 19 05:15:22 +0000 2025,0,@strawveryve Untuk dokumen yang harus disiapkan pembeli di Batam wajib membuat PPBJ serta mengajukan PP FTZ 03 ke Bea Cukai sebagai dasar pembuatan fakturnya ya Kak. (4/4),1.99e+18,,kring_pajak,in,,0,0,0,https://x.com/undefined/status/1991012403296034984,4564565058.0,
1.99e+18,Wed Nov 19 05:12:18 +0000 2025,0,Kepala Satpol PP Trenggalek Habib Solehudin menyebut penindakan dilakukan melalui pengumpulan informasi dan operasi gabungan dengan Bea Cukai Blitar selama satu tahun. #trenggalek #beacukai #rokokilegal #rokok #ilegal https://t.co/zaJThXDjqq https://t.co/EIXt2mBFZb,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1991011484722475011/pu/img/TQDqkuHlK1QLM3BV.jpg,,in,,0,0,0,https://x.com/undefined/status/1991011629115584650,1.83e+18,
1.99e+18,Wed Nov 19 04:54:49 +0000 2025,38,KEJAKSAAN AGUNG SASAR BEA CUKAI Institusi satu ini sarat dengan maling dan pemerasan. Kejaksaan Agung harus benar-benar usut kasus korupsi limbah POME. Jangan hanya ramai di awal kemudian raib tidak ada kabar.. --- Ini X Selasa Ayel PolriTanggapBencana Kerja Nyata TolakRKUHAP https://t.co/jmuJ2p7vmk,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1991007132804919297/pu/img/x3L3hQ_7o6sfH2xN.jpg,,in,,2,2,18,https://x.com/undefined/status/1991007228963463614,9.75e+17,
1.99e+18,Wed Nov 19 04:11:40 +0000 2025,0,Bea Cukai terus berupaya mendukung kegiatan industri dalam negeri sejalan dengan tugas dan fungsinya yaitu Trade Facilitator dan Industrial Assistance. Dengan PLB perusahaan penerima fasilitas akan mendapatkan kemudahan seperti penangguhan bea masuk (3/4),1.99e+18,,bckanwiljakarta,in,,0,1,0,https://x.com/undefined/status/1990996370711556559,4325308343.0,
1.99e+18,Wed Nov 19 04:09:14 +0000 2025,0,Bea Cukai Musnahkan Jutaan Batang Rokok Ilegal di Kuningan https://t.co/xJ0G7k2MgR #RokokIlegal #Kuningan #Ciayumajakuning,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990995758934298749,341158195.0,
1.99e+18,Wed Nov 19 04:05:09 +0000 2025,0,@hai_nuri @19452O Sesuai dengan PMK-96/PMK.04/2023 Pembetulan SPPBMCP (Surat Penetapan Pembayaran Bea Masuk Cukai dan/ Pajak) dapat dilakukan dalam hal belum dilakukan pelunasan Bea Masuk Cukai Sanksi dan/atau Pajak Dalam Rangka Impor. ~Tio,1.99e+18,,hai_nuri,in,,0,0,0,https://x.com/undefined/status/1990994732441612318,2814445920.0,
1.99e+18,Wed Nov 19 03:49:14 +0000 2025,0,Bea Cukai Banyuwangi menggelar sosialisasi pemberantasan rokok ilegal di pendopo Desa Sumbermulyo Kecamatan Pesanggaran Kabupaten Banyuwangi Jumat 14 November 2025. https://t.co/RJS5yFIwyG,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990990725195182492,1.12e+18,
1.99e+18,Wed Nov 19 03:38:43 +0000 2025,0,@q1uanxi iya kak est dari WH emang 5-7 hari tapi untuk loading barangnya sendiri tergantung dari gimana analisis kondisi di lapangan kak dari merekanya. kalo misalkan kondisinya lagi rawan diperiksa bea cukai bisa aja proses loadingnya ditunda dulu sampai,1.99e+18,,q1uanxi,in,,0,1,0,https://x.com/undefined/status/1990988080283881675,1.34e+18,
1.99e+18,Wed Nov 19 03:30:49 +0000 2025,2,@NgkongRoses Perilsa dulu semua eks dirjen Pajak dan Bea cukai . Apakah mereka bersih? Kalau masih terkait sama mantan biasanya susah move on,1.99e+18,,NgkongRoses,in,,0,0,1,https://x.com/undefined/status/1990986091076231595,1.98e+18,
1.99e+18,Wed Nov 19 03:23:47 +0000 2025,0,Melalui pertemuan ini diharapkan terjalin komitmen bersama antara Bea Cukai dan KSOP untuk terus memperkuat kolaborasi dan menjaga sinergi akan menjadi fondasi utama dalam menyukseskan layanan publik serta mendukung pertumbuhan ekonomiÂ diÂ Maluku.,1.99e+18,,beacukaiambon,in,,0,0,0,https://x.com/undefined/status/1990984321885446483,9.28e+17,
1.99e+18,Wed Nov 19 03:23:44 +0000 2025,0,Kepala Kantor Wilayah Bea dan Cukai Maluku Estty Purwadiani Hidayatie didampingi oleh Kepala Bea Cukai Ambon M. Farid Irfan M. beserta jajaran melakukan kunjungan kerja ke Kantor Kesyahbandaran dan Otoritas Pelabuhan (KSOP) Kelas I Ambon.,1.99e+18,,beacukaiambon,in,,0,1,0,https://x.com/undefined/status/1990984308765720579,9.28e+17,
1.99e+18,Wed Nov 19 03:23:43 +0000 2025,0,Tingkatkan Koordinasi Bea Cukai Ambon dan Kanwil Bea Cukai Maluku Gelar Kunjungan Kerja ke KSOP Ambon https://t.co/LwQV08r5tN,1.99e+18,https://pbs.twimg.com/media/G6FlLdqbMAELSFt.jpg,,in,,0,1,0,https://x.com/undefined/status/1990984306282639697,9.28e+17,
1.99e+18,Wed Nov 19 03:13:02 +0000 2025,0,https://t.co/OOPo5JqKgp Sejalan dengan tugas dan fungsi bea cukai Trade Facilitator dan Industrial Assistance pada hari Rabu (01/10) PT Furukawa Automotive Systems Indonesia (PT FASI) resmi mendapa,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990981615477043285,1.75e+18,
1.99e+18,Wed Nov 19 02:44:58 +0000 2025,0,@plisitin MEME IMPORRR UDAH LOLOS BEA CUKAI MAKIN BANYAK BEREDAR,1.99e+18,,plisitin,in,,0,0,0,https://x.com/undefined/status/1990974553905115258,1.62e+18,
1.99e+18,Wed Nov 19 02:39:05 +0000 2025,0,Customs Visit Customer Bea Cukai Parepare Kunjungi PT. BLG Pinrang 18.11.2025 - Sebagai industrial assistance Bea Cukai memiliki fungsi untuk membantu pergerakan kemajuan dan perkembangan industri dalam negeri. Melalui peran tersebut. https://t.co/XAmTHwUHTW,1.99e+18,https://pbs.twimg.com/media/G6FbcqPbYAAf3-h.jpg,,in,,0,0,0,https://x.com/undefined/status/1990973070895677843,1.09e+18,
1.99e+18,Wed Nov 19 02:16:20 +0000 2025,1,ï¸ PENIPU NGAKU DOKTER! Nama: Dita/Desy Sagita. Modus: Hibah iPhone/MacBook tapi korban wajib TF ke yayasan palsu lalu diminta bayar ongkir &amp; bea cukai Lion Cargo. Aktif di FB Tele Carousell. No: 082124125122 / 081226210863 / 085133159137 Bantu RT #zonauang #zonajajan https://t.co/RbGlQuoqvZ,1.99e+18,https://pbs.twimg.com/media/G6FWPaDaoAAfQrp.jpg,,in,,0,0,4,https://x.com/undefined/status/1990967346991943940,8.93e+17,
1.99e+18,Wed Nov 19 01:30:31 +0000 2025,11,@ARSIPAJA Kasus korupsi diambil alih KPK. Penyelundupan diambil Bakamla dan Bea Cukai. Lalu lintas diambil dishub dan pak ogah. Narkoba diambil BNN. Kejahatan umum diambil Damkar. Lalu gunanya polisi apa skrg? Main perang2an menyaingi TNI?,1.99e+18,,ARSIPAJA,in,,0,2,1,https://x.com/undefined/status/1990955818204692864,1.88e+18,
1.99e+18,Wed Nov 19 01:25:50 +0000 2025,0,Tak hanya itu turut dihancurkan pula Perkara Bea Cukai yang terdiri dari 11.570 Bungkus Barang Kena Cukai HT Jenis SKM berbagai merek dengan total 241.400 Batang. Adapun proses pemusnahan kali ini Kejari Batu memilih menggunakan Mesin Incerinator milik TPA Tlekung ,1.99e+18,,kejaribatu,in,,0,1,0,https://x.com/undefined/status/1990954636551782683,9.2e+17,
1.99e+18,Wed Nov 19 01:22:19 +0000 2025,7,Pesan Prof. @mohmahfudmd : BERSIHKAN DITJEN PAJAK BEA CUKAI dr KORUPSI dan TIKUS. Ditengah HIRUK- PIKUK Utang WHOOSH yg Kini Diambil alih Pemerintah Menurutnya Meski Urusan WHOOSH Kini Berada Ditangan Presiden Penegakan Hukum Soal Dugaan Korupsi Hrs Tetap Jalan. https://t.co/jJCrQgX0am,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1990953653923180544/pu/img/_AeLpLKBUKwWkxPa.jpg,,in,,0,0,1,https://x.com/undefined/status/1990953751960555872,1.32e+18,
1.99e+18,Wed Nov 19 01:20:42 +0000 2025,0,Tak hanya itu turut dihancurkan pula Perkara Bea Cukai yang terdiri dari 11.570 Bungkus Barang Kena Cukai HT Jenis SKM berbagai merek dengan total 241.400 Batang.,1.99e+18,,kejaribatu,in,,0,1,0,https://x.com/undefined/status/1990953345159250234,9.2e+17,
1.99e+18,Wed Nov 19 00:50:52 +0000 2025,0,Implementasi Efektif: Membutuhkan koordinasi kuat dari Bea Cukai dan Kementerian terkait. #KementerianHukum #KanwilKemenkumDIY #LayananHukumMakinMudah #Setahunberdampak Kanwil Kemenkum DIY,1.99e+18,,kemenkumjogja,in,,0,1,0,https://x.com/undefined/status/1990945839036957009,1.6e+18,
1.99e+18,Tue Nov 18 22:40:45 +0000 2025,0,Acara yang diinisiasi oleh Duta Transformasi Bea Cukai Soekarno-Hatta ini mendapatkan antusiasme tinggi dari para pegawai yang hadir secara langsung di aula garuda KPU Bea Cukai Soekarno-hatta maupun secara daring melalui platform meeting online. https://t.co/19ix9Qks5I,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1990912994755178497/pu/img/58SUxxxr9cTjt2UG.jpg,bcsoetta,in,,0,1,0,https://x.com/undefined/status/1990913095410008117,1602910742.0,
1.99e+18,Tue Nov 18 22:38:46 +0000 2025,0,(Tangerang 18 November 2025) Bea Cukai Soekarno-Hatta menyelenggarakan Kegiatan Talkshow bertajuk Leadership sebagai Katalis Transformasi Kelembagaan di Kementerian Keuangan . https://t.co/UkgA0xpSJ7,1.99e+18,https://pbs.twimg.com/media/G6EkcfbW4AIlQuZ.jpg,,in,,0,1,0,https://x.com/undefined/status/1990912593297289240,1602910742.0,
1.99e+18,Tue Nov 18 21:42:48 +0000 2025,0,mana vendor china harga cetaknya lebih murah dan bagus dibanding lokal-- sayangnya bea cukai aje sama shipping dhl luar biasa mahal,1.99e+18,,cheerbrunch,in,,0,1,0,https://x.com/undefined/status/1990898508270838141,1.74e+18,
1.99e+18,Tue Nov 18 21:29:53 +0000 2025,0,semua salah pemerintah fuck bea cukai fuck pemerintah.,1.99e+18,,cheerbrunch,in,,0,1,0,https://x.com/undefined/status/1990895257983008953,1.74e+18,
1.99e+18,Tue Nov 18 18:06:21 +0000 2025,1,@hai_nuri gimana ceritanya dateng ke soetta kak ga semua orang tinggal di jakarta ni deh ku lampirin bukti sejelas umat gini. tolong banget dibenahi dong bea cukai kalo gak mau dapet komplain lagi. masalahnya 180k sekian itu uang besar loh kak https://t.c,1.99e+18,https://pbs.twimg.com/media/G6DmGqGacAASW-P.jpg,hai_nuri,in,,1,1,0,https://x.com/undefined/status/1990844039957221883,2192155411.0,
1.99e+18,Tue Nov 18 17:18:48 +0000 2025,0,@BlenkHead3737 @secr3thm4nz56 Usut tuntas kebusukan Departemen Keuangan yang bocor korupsi ribuan Triluan di Dirjen Pajak dan Dirjen Bea Cukai. #KabinetPrabowoTerburuk #KabinetPrabowoTerburuk https://t.co/Uk17SBuS4Y,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1990832029332574208/pu/img/0-LCMfuItj6-aPs7.jpg,BlenkHead3737,in,,0,0,0,https://x.com/undefined/status/1990832072139645278,1.63e+18,
1.99e+18,Tue Nov 18 16:38:48 +0000 2025,0,Bea Cukai Kendari Aktifkan Literasi Keuangan di Kemenkeu Mengajar 10 #beacukai #kemenkeumengajar https://t.co/E6d4AMfweE,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990822004128157881,1.6e+18,
1.99e+18,Tue Nov 18 16:26:09 +0000 2025,0,Serentak di 37 Provinsi Bea Cukai Kendari Aktifkan Literasi Keuangan di Kemenkeu Mengajar 10 https://t.co/3BTU2RlLJE,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990818820869468251,1.6e+18,
1.99e+18,Tue Nov 18 15:54:34 +0000 2025,0,@qwshaa ketahan bea cukai?,1.99e+18,,qwshaa,in,,0,0,0,https://x.com/undefined/status/1990810872340508707,1.13e+18,
1.99e+18,Tue Nov 18 15:01:04 +0000 2025,0,Bea Cukai Meulaboh Pelajari Strategi Penguatan Hubungan Media di Kanwil Bea Cukai Aceh https://t.co/b9O2qaEXqo #beritaterkini #beritaviral #kabarterbaru #klikwarta #news #beritanasional,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990797408956285134,8.24e+17,
1.99e+18,Tue Nov 18 14:41:25 +0000 2025,0,Pada kesempatan ini Bea Cukai Batam juga memberikan penjelasan terkait fasilitas kepabeanan asistensi perizinan serta penguatan prosedur guna mendukung kelancaran kegiatan produksi dan pengiriman barang. #Beacukai #Bcbatam,1.99e+18,,beacukai_batam,in,,0,0,0,https://x.com/undefined/status/1990792465776062676,262948949.0,
1.99e+18,Tue Nov 18 14:41:24 +0000 2025,0,Melalui dialog langsung dengan manajemen perusahaan Bea Cukai Batam mengidentifikasi kebutuhan layanan mendengar aspirasi serta memetakan potensi tantangan dalam proses kepabeanan. https://t.co/j3ACd6PtWD,1.99e+18,https://pbs.twimg.com/media/G6C2KyTasAAdiHn.jpg,beacukai_batam,in,,0,1,0,https://x.com/undefined/status/1990792462051557600,262948949.0,
1.99e+18,Tue Nov 18 14:41:23 +0000 2025,0,Kunjungan ini menjadi wujud komitmen Bea Cukai Batam dalam memperkuat komunikasi memastikan kelancaran operasional industri serta memberikan layanan prioritas bagi perusahaan yang taat dan berkontribusi tinggi. https://t.co/1k1rX2E4z1,1.99e+18,https://pbs.twimg.com/media/G6C2E0waQAAkO_T.jpg,beacukai_batam,in,,0,1,0,https://x.com/undefined/status/1990792458675064897,262948949.0,
1.99e+18,Tue Nov 18 14:41:23 +0000 2025,0,Bea Cukai Batam melaksanakan kegiatan Customs Visit Customer ke PT Patria Maritim Perkasa salah satu perusahaan strategis di sektor galangan kapal yang tergabung dalam program EPIC 100. https://t.co/eJC7qrtOwZ,1.99e+18,https://pbs.twimg.com/media/G6C3LrtbgAEiA-Y.jpg,,in,,0,1,0,https://x.com/undefined/status/1990792455135072417,262948949.0,
1.99e+18,Tue Nov 18 14:00:00 +0000 2025,0,Howla Open Joki Tugas/Ujian ~ Pengadilan Pajak ~ Pabean &amp; Cukai ~ Ebupot &amp; Efaktur ~ KLC Kemenkek ~ Isi SPT 1770 1770S 1770SS 1721 1771 ~ PBB BPHTB Bea Materai ~ Pajak Internasional ~ Perencanaan Pajak ~ Brevet AB &amp; C #zonauang #zonajajan #jokipajak #jokitugaskuliah,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990782043056484407,1.3e+18,
1.99e+18,Tue Nov 18 12:33:20 +0000 2025,0,Disidak Menkeu Purbaya Importir Kena Tagihan Rp238 Juta Bea Cukai https://t.co/hVn5NJXVMz,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990760230381367700,1.32e+18,
1.99e+18,Tue Nov 18 11:50:30 +0000 2025,0,trus ketauannya gara mau ekspor udang ke amerika coy coba kalo gak ketauan bjir??? dan yang lebih parahnya tuh pihak bea cukai bisa kecolongan gitu karena sumber utamanya itu dari impor besi. TRUS INI PEMERINTAHNYA DIEM AJE KAGAK ADA KEJELASAN LEBIH LANJUT mengenai kasus ini-,1.99e+18,,,in,,0,1,0,https://x.com/undefined/status/1990749450999115860,1.65e+18,
1.99e+18,Tue Nov 18 11:16:30 +0000 2025,1,menjadi simpanan bapak2 bea cukai,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990740895075893696,1.9e+18,
1.99e+18,Tue Nov 18 11:16:10 +0000 2025,1,PR Cahaya Fajar resmi memperoleh NPPBKC dari Bea Cukai @beacukaimalang. Terbitnya izin tersebut menandai langkah strategis perusahaan dalam membangun bisnis hasil tembakau yang legal transparan dan,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990740814377480333,1.51e+18,
1.99e+18,Tue Nov 18 10:55:30 +0000 2025,0,upâ¼ï¸ 13 128 bea cukai ready banyak siap kirim siap cod in tt/kredit/splitpay bisa pol. info selengkapnya bisa inbox or wa ajaa https://t.co/JqkbXxmY7u,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990735610676457687,1.7e+18,
1.99e+18,Tue Nov 18 10:37:10 +0000 2025,1,Bea cukai + Bea luar= maximum combo ,1.99e+18,,,in,,0,2,0,https://x.com/undefined/status/1990730999672565961,1.47e+18,
1.99e+18,Tue Nov 18 10:21:20 +0000 2025,0,ngopo yaaa bea cukai i aneh2 wae,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990727013481459964,1412062075.0,
1.99e+18,Tue Nov 18 09:58:26 +0000 2025,0,cuma bayar bea cukai.,1.99e+18,,,in,,0,1,0,https://x.com/undefined/status/1990721252105851077,2437318555.0,
1.99e+18,Tue Nov 18 09:55:17 +0000 2025,0,Bea Cukai Meulaboh Pelajari Strategi Penguatan Hubungan Media di Kanwil Bea Cukai Aceh https://t.co/axhrdn8Fu5 https://t.co/SdgLtOKUor,1.99e+18,https://pbs.twimg.com/media/G6B1tLdbMAMsNim.jpg,,in,,0,0,0,https://x.com/undefined/status/1990720457494946073,1.47e+18,
1.99e+18,Tue Nov 18 09:52:23 +0000 2025,0,Hati hati terhadap modus penipuan mengatasnamakan Bea Cukai. Salah satunya menggunakan modus Romansa seperti kisah Cinta dibawah ini. Simak yaa #BeaCukai #BeaCukaiPasarBaru #Hatihatipenipuan #Waspadapenipuan https://t.co/RvNn3emBDm,1.99e+18,https://pbs.twimg.com/amplify_video_thumb/1990719500946452480/img/ltpWDqhOv9oo-wr0.jpg,,in,,0,1,0,https://x.com/undefined/status/1990719725651833099,2324943812.0,
1.99e+18,Tue Nov 18 09:49:31 +0000 2025,0,Bea Cukai Kendari Aktifkan Literasi Keuangan di Kemenkeu Mengajar 10 https://t.co/cMLEceci1A,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990719007637348733,1.6e+18,
1.99e+18,Tue Nov 18 09:46:43 +0000 2025,0,Kakanwil. Kegiatan sosialisasi ini berlangsung di Aula Kantor Pengawasan dan Pelayanan Bea dan Cukai (KPPBC) Tipe Madya Pabean B Tanjungpinang. Kegiatan ini dihadiri oleh Kepala KPPBC TMP B jajaran Kanwil Khusus Kepri perwakilan dari Kejaksaan Negeri Tanjungpinang perwakilan,1.99e+18,,kejari_bintan,in,,0,1,0,https://x.com/undefined/status/1990718301501108494,1.23e+18,
1.99e+18,Tue Nov 18 09:43:26 +0000 2025,2,Bea Cukai Meulaboh Pelajari Strategi Penguatan Hubungan Media di Kanwil Bea Cukai Aceh https://t.co/VZShuKs9EO #BeaCukaiAceh #BeaCukaiMeulaboh #AcehCustomsMediaHub #AMEH #HumasBeaCukai #KomunikasiPublik #MediaCenterDigital #TransparansiInformasi #SinergiPemerintahMedia https://t.co/mLH8kFCKfB,1.99e+18,https://pbs.twimg.com/media/G6By_Qia0AAt_Zs.jpg,,in,,0,0,0,https://x.com/undefined/status/1990717476783452426,9.28e+17,
1.99e+18,Tue Nov 18 09:41:40 +0000 2025,3,Bea Cukai @beacukaitemas menerapkan pemeriksaan terintegrasi melalui platform All Indonesia pada kedatangan kapal pesiar MV Viking Orion yang bersandar pada Kamis (13/11). Kapal yang berangkat dari Pelabuhan Singapura ini membawa 775 wisatawan mancanegara. Selama di Semarang https://t.co/rgXVCeKcxu,1.99e+18,https://pbs.twimg.com/media/G6Byls3bYAAZviM.jpg,,in,,0,2,2,https://x.com/undefined/status/1990717031646417067,2940183750.0,
1.99e+18,Tue Nov 18 09:38:55 +0000 2025,5,PR Cahaya Fajar resmi memperoleh NPPBKC dari Bea Cukai @beacukaimalang. Terbitnya izin tersebut menandai langkah strategis perusahaan dalam membangun bisnis hasil tembakau yang legal transparan dan berorientasi pada kepatuhan regulasi. https://t.co/iixeuKSt5W https://t.co/PE07QjFeJF,1.99e+18,https://pbs.twimg.com/media/G6Bx9iCbMAAJfCB.jpg,,in,,0,0,1,https://x.com/undefined/status/1990716340651413919,2940183750.0,
1.99e+18,Tue Nov 18 09:35:02 +0000 2025,5,Upaya mendorong UMKM menembus pasar global terus diperkuat oleh Bea Cukai melalui berbagai program pendampingan pelatihan dan sosialisasi yang langsung menyentuh kebutuhan pelaku usaha. Dua kegiatan yang berlangsung di Malang dan Tulungagung menunjukkan komitmen Bea Cukai https://t.co/HbcqvRG8nn,1.99e+18,https://pbs.twimg.com/media/G6BxEd_bMAANrdF.jpg,,in,,0,2,2,https://x.com/undefined/status/1990715360669270250,2940183750.0,
1.99e+18,Tue Nov 18 09:32:59 +0000 2025,0,@ihugcortis Ini kesukaan bea cukai ,1.99e+18,,ihugcortis,in,,0,1,0,https://x.com/undefined/status/1990714843993665869,1.5e+18,
1.99e+18,Tue Nov 18 09:31:49 +0000 2025,0,Kasus Pengurusan Barang Sitaan Bea Cukai Saksi Bongkar Modus Terdakwa Suhaimy Lakukan Penipuan Rp1 3 Miliar https://t.co/oMSLKjUyQB,1.99e+18,,,in,,0,0,0,https://x.com/undefined/status/1990714552363741695,224204467.0,
1.99e+18,Tue Nov 18 09:29:11 +0000 2025,2,Perkuat industri berorientasi ekspor di Jawa Tengah dalam tiga hari berturut-turut Bea Cukai @BCJatengDIY memberikan fasilitas fiskal Kawasan Berikat (KB) kepada tiga perusahaan manufaktur di wilayahnya. https://t.co/ypUtVJiBIS https://t.co/C2QQythtm2,1.99e+18,https://pbs.twimg.com/media/G6BvuyabMAAOMaT.jpg,,in,,0,0,2,https://x.com/undefined/status/1990713889206722756,2940183750.0,
1.99e+18,Tue Nov 18 09:21:41 +0000 2025,0,TAAXX MELAMBUNGG BEA CUKAI TERSENYUM,1.99e+18,,,in,,0,1,0,https://x.com/undefined/status/1990712000725545316,1.95e+18,
1.99e+18,Tue Nov 18 09:08:48 +0000 2025,1,@TomketLovers Ditjen Bea Cukai : Halo boleh kami periksa dulu iPhonenya?,1.99e+18,,TomketLovers,in,,0,0,0,https://x.com/undefined/status/1990708760701251692,907208984.0,
1.99e+18,Tue Nov 18 08:57:40 +0000 2025,0,@mdetall ketua bea cukai,1.99e+18,,mdetall,in,,0,0,0,https://x.com/undefined/status/1990705956897112513,3084788864.0,
1.99e+18,Tue Nov 18 07:59:48 +0000 2025,0,@aermchan Gratis bayar ongkirnya aja soalnya kamu di Korea aku di China harus lewat bea cukai juga tapi harusnya gak kena pajak kaya Indonesia aja.,1.99e+18,,aermchan,in,,0,0,0,https://x.com/undefined/status/1990691393971552454,1.08e+18,
1.99e+18,Tue Nov 18 07:51:31 +0000 2025,0,Bimbingan Mental Rutin Kuatkan Iman Dan Takwa Cegah Pengaruh Judol. Parepare 18.11.2025 - Kantor Bea Cukai Parepare kembali menyelenggarakan peningkatan kualitas Sumber Daya Manusia (SDM) melalui Bimbingan Mental (Bintal) Muslim di Aula Kantor Bea Cukai Parepre. https://t.co/4sbJ2rTHoS,1.99e+18,https://pbs.twimg.com/media/G6BZXP7bMAch78w.jpg,,in,,0,0,0,https://x.com/undefined/status/1990689312019788169,1.09e+18,
1.99e+18,Tue Nov 18 07:48:14 +0000 2025,2,Parah memang di era sri mulyani pantes banyak petugas pajak dan bea cukai tersandung kasus korupsi.,1.99e+18,,,in,,0,3,0,https://x.com/undefined/status/1990688483795742834,3032152165.0,
1.99e+18,Tue Nov 18 07:18:01 +0000 2025,1,Epicentrum Korupsi di Republik ini selain Pertamina adalah Ditjen Pajak dan Ditjen Bea Cukai #hening,1.99e+18,,,in,,0,1,0,https://x.com/undefined/status/1990680881477152823,7.81e+17,
1.99e+18,Tue Nov 18 06:19:19 +0000 2025,0,@sarah_pndjtn Sekalian pejabat bea cukai yah mbak... 1 paket itu,1.99e+18,,sarah_pndjtn,in,,1,0,1,https://x.com/undefined/status/1990666105627799860,398798880.0,
1.99e+18,Tue Nov 18 05:28:01 +0000 2025,0,@jaesuhpaws kalo gini beneran ketahan bea cukai juga gpp kali,1.99e+18,,jaesuhpaws,in,,0,1,0,https://x.com/undefined/status/1990653196650623063,1.01e+18,
1.99e+18,Tue Nov 18 05:26:27 +0000 2025,11,Jadi selama ini oknum aparat pajak (dan bea cukai) mendapat perlindungan dari atasannya melalui tangan Jaksa Agung? Tapi di tangan Menteri Keuangan @PurbayaYudhi semuanya berubah! Ga ada lagi aparat di bawah @KemenkeuRI yg kebal hukum. https://t.co/2Z2vXnRMtj,1.99e+18,https://pbs.twimg.com/media/G6A4LDlbMAI1Rk4.jpg,,in,,0,3,4,https://x.com/undefined/status/1990652805179453776,4200694752.0,
1.99e+18,Tue Nov 18 04:49:03 +0000 2025,0,Menkeu Purbaya Yudhi Sadewa lakukan sidak ke Kantor Bea Cukai Tanjung Perak dan menemukan kejanggalan besar. Ia mendapati ada barang impor yang dilaporkan hanya bernilai 7 dolar AS (sekitar Rp117 ribu) padahal barang serupa di pasaran umum dijual hingga Rp50 juta. https://t.co/fXZydB707U,1.99e+18,https://pbs.twimg.com/amplify_video_thumb/1990642655307706370/img/xyUy2n-Elbakm1aw.jpg,,in,,0,0,0,https://x.com/undefined/status/1990643392326611009,1.15e+18,
1.99e+18,Tue Nov 18 04:49:03 +0000 2025,0,Jakarta 14 November 2025 Dalam rangka meningkatkan pemahaman masyarakat terkait registrasi IMEI Bea Cukai Pasar Baru bersama Radio Republik Indonesia (RRI) menyelenggarakan Talk Show bertemakan Registrasi IMEI. #BeaCukaiPasarBaru #BarangKiriman #Registrasi #IMEI https://t.co/yyUVUcoAe8,1.99e+18,https://pbs.twimg.com/amplify_video_thumb/1990643186696589312/img/mKEV-kx0UdRzJb1O.jpg,,in,,0,0,0,https://x.com/undefined/status/1990643390028132534,2324943812.0,
1.99e+18,Tue Nov 18 04:48:13 +0000 2025,98,TANGKAP DAN ADILI SRI MULYANI SANG DRAKULA PENGHISAP DARAH RAKYAT... SRI MULYANI MELINDUNGI KEJAHATAN DI BEA CUKAI PURBAYA SUDAH TAHU ITI....â¼ï¸ #KabinetPrabowoTerburuk #KabinetPrabowoTerburuk ðð https://t.co/oaZxgwF4CV,1.99e+18,https://pbs.twimg.com/ext_tw_video_thumb/1990643121814953984/pu/img/AwCIfxfiRthFM_bw.jpg,,in,,1,3,66,https://x.com/undefined/status/1990643180853989816,1.41e+18,
1.99e+18,Tue Nov 18 04:47:27 +0000 2025,0,Jakarta 9 November 2025 Bea Cukai Pasar Baru bersama Voice of Indonesia melalui program Halo Jakarta Hello Hong Kong menyelenggarakan Podcast Pelayanan Kepabeanan bagi Pekerja Migran Indonesia. Guna mendukung kelancaran impor barang Pekerja Migran Indonesia. https://t.co/OapKgoE7rj,1.99e+18,https://pbs.twimg.com/amplify_video_thumb/1990642469852401664/img/wmrDqD_mpP2dFh5M.jpg,,in,,0,0,0,https://x.com/undefined/status/1990642987752435858,2324943812.0,
